Name,Layer,NUMMER,Position X,Position Y,Position Z
NivPunkt,PL01_Messpunkte,212.52,3490086.9604,5627293.7460,0.0000
NivPunkt,PL01_Messpunkte,212.47,3490084.4942,5627295.1832,0.0000
NivPunkt,PL01_Messpunkte,212.26,3490082.4609,5627296.3456,0.0000
NivPunkt,PL01_Messpunkte,212.10,3490079.5714,5627297.1934,0.0000
NivPunkt,PL01_Messpunkte,212.23,3490078.3215,5627294.3299,0.0000
NivPunkt,PL01_Messpunkte,211.88,3490078.7527,5627301.6167,0.0000
NivPunkt,PL01_Messpunkte,212.09,3490083.5524,5627300.2238,0.0000
NivPunkt,PL01_Messpunkte,212.05,3490081.1653,5627300.0239,0.0000
NivPunkt,PL01_Messpunkte,212.73,3490088.6949,5627296.2729,0.0000
NivPunkt,PL01_Messpunkte,211.75,3490089.1210,5627312.0569,0.0000
NivPunkt,PL01_Messpunkte,211.80,3490094.8800,5627310.2907,0.0000
NivPunkt,PL01_Messpunkte,211.54,3490059.6603,5627287.4360,0.0000
NivPunkt,PL01_Messpunkte,211.73,3490092.1730,5627313.5767,0.0000
NivPunkt,PL01_Messpunkte,211.89,3490093.6258,5627311.8379,0.0000
NivPunkt,PL01_Messpunkte,212.06,3490094.2161,5627308.2943,0.0000
NivPunkt,PL01_Messpunkte,212.55,3490090.0695,5627300.9935,0.0000
NivPunkt,PL01_Messpunkte,212.73,3490094.6989,5627295.6037,0.0000
NivPunkt,PL01_Messpunkte,212.50,3490094.4311,5627301.5302,0.0000
NivPunkt,PL01_Messpunkte,212.09,3490087.1925,5627305.3705,0.0000
NivPunkt,PL01_Messpunkte,212.33,3490091.0363,5627304.2549,0.0000
NivPunkt,PL01_Messpunkte,212.26,3490079.5427,5627293.8324,0.0000
NivPunkt,PL01_Messpunkte,208.30,3490087.5058,5627417.8568,0.0000
NivPunkt,PL01_Messpunkte,208.37,3490086.6840,5627415.1035,0.0000
NivPunkt,PL01_Messpunkte,207.95,3490080.4315,5627422.9158,0.0000
NivPunkt,PL01_Messpunkte,208.09,3490088.1969,5627423.7991,0.0000
NivPunkt,PL01_Messpunkte,208.18,3490087.2989,5627420.9268,0.0000
NivPunkt,PL01_Messpunkte,208.37,3490087.8473,5627414.4213,0.0000
NivPunkt,PL01_Messpunkte,208.12,3490078.8832,5627417.4845,0.0000
NivPunkt,PL01_Messpunkte,208.22,3490078.5115,5627416.6216,0.0000
NivPunkt,PL01_Messpunkte,208.00,3490079.6115,5627420.1223,0.0000
NivPunkt,PL01_Messpunkte,208.51,3490088.0408,5627411.7177,0.0000
NivPunkt,PL01_Messpunkte,208.51,3490084.6083,5627412.5645,0.0000
NivPunkt,PL01_Messpunkte,207.86,3490081.3013,5627425.7884,0.0000
NivPunkt,PL01_Messpunkte,211.16,3490055.3555,5627299.6708,0.0000
NivPunkt,PL01_Messpunkte,214.24,3490064.9377,5627357.1592,0.0000
NivPunkt,PL01_Messpunkte,211.95,3490074.3167,5627296.8843,0.0000
NivPunkt,PL01_Messpunkte,212.01,3490077.5969,5627298.0852,0.0000
NivPunkt,PL01_Messpunkte,211.91,3490075.1079,5627297.7360,0.0000
NivPunkt,PL01_Messpunkte,210.25,3490061.7520,5627356.5818,0.0000
NivPunkt,PL01_Messpunkte,208.02,3490089.0714,5627426.5317,0.0000
NivPunkt,PL01_Messpunkte,207.77,3490082.1939,5627428.6495,0.0000
NivPunkt,PL01_Messpunkte,207.95,3490090.3004,5627430.2651,0.0000
NivPunkt,PL01_Messpunkte,211.20,3490050.3417,5627308.7287,0.0000
NivPunkt,PL01_Messpunkte,207.67,3490083.2988,5627432.5113,0.0000
NivPunkt,PL01_Messpunkte,211.00,3490049.9769,5627317.2200,0.0000
NivPunkt,PL01_Messpunkte,211.19,3490058.5712,5627314.3532,0.0000
NivPunkt,PL01_Messpunkte,211.12,3490056.6565,5627317.3196,0.0000
NivPunkt,PL01_Messpunkte,210.85,3490050.8150,5627320.1044,0.0000
NivPunkt,PL01_Messpunkte,211.08,3490055.3931,5627318.1460,0.0000
NivPunkt,PL01_Messpunkte,211.04,3490049.2447,5627315.3605,0.0000
NivPunkt,PL01_Messpunkte,211.07,3490047.5809,5627311.5702,0.0000
NivPunkt,PL01_Messpunkte,211.22,3490057.3523,5627309.8769,0.0000
NivPunkt,PL01_Messpunkte,211.08,3490048.3948,5627312.4700,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490045.7313,5627305.9160,0.0000
NivPunkt,PL01_Messpunkte,211.10,3490046.1728,5627306.9715,0.0000
NivPunkt,PL01_Messpunkte,210.79,3490051.3123,5627321.9219,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490060.9632,5627322.5373,0.0000
NivPunkt,PL01_Messpunkte,211.22,3490058.3168,5627312.9275,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490060.5534,5627323.1864,0.0000
NivPunkt,PL01_Messpunkte,211.17,3490064.3524,5627320.6217,0.0000
NivPunkt,PL01_Messpunkte,211.02,3490061.4175,5627324.3154,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490057.0811,5627319.8450,0.0000
NivPunkt,PL01_Messpunkte,211.16,3490059.6403,5627317.5408,0.0000
NivPunkt,PL01_Messpunkte,211.17,3490060.6696,5627316.8597,0.0000
NivPunkt,PL01_Messpunkte,211.20,3490063.0236,5627316.6127,0.0000
NivPunkt,PL01_Messpunkte,211.14,3490058.8017,5627319.1190,0.0000
NivPunkt,PL01_Messpunkte,211.14,3490058.4551,5627318.4572,0.0000
NivPunkt,PL01_Messpunkte,211.23,3490057.3519,5627308.5180,0.0000
NivPunkt,PL01_Messpunkte,211.26,3490050.8289,5627304.4336,0.0000
NivPunkt,PL01_Messpunkte,211.18,3490050.7700,5627306.0633,0.0000
NivPunkt,PL01_Messpunkte,211.31,3490052.0889,5627293.7758,0.0000
NivPunkt,PL01_Messpunkte,211.29,3490051.4730,5627288.9511,0.0000
NivPunkt,PL01_Messpunkte,211.25,3490049.8100,5627291.8684,0.0000
NivPunkt,PL01_Messpunkte,211.18,3490050.2172,5627305.7321,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490045.4742,5627285.6013,0.0000
NivPunkt,PL01_Messpunkte,211.15,3490040.1206,5627283.2717,0.0000
NivPunkt,PL01_Messpunkte,211.25,3490046.3410,5627285.4404,0.0000
NivPunkt,PL01_Messpunkte,211.33,3490054.3206,5627299.0333,0.0000
NivPunkt,PL01_Messpunkte,211.31,3490055.3186,5627300.1041,0.0000
NivPunkt,PL01_Messpunkte,211.21,3490047.9101,5627289.6802,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490056.2266,5627304.1356,0.0000
NivPunkt,PL01_Messpunkte,211.29,3490056.4660,5627303.8408,0.0000
NivPunkt,PL01_Messpunkte,211.28,3490054.6940,5627304.5199,0.0000
NivPunkt,PL01_Messpunkte,211.20,3490054.5244,5627309.1028,0.0000
NivPunkt,PL01_Messpunkte,211.26,3490053.7254,5627305.2997,0.0000
NivPunkt,PL01_Messpunkte,211.29,3490052.9082,5627303.3238,0.0000
NivPunkt,PL01_Messpunkte,211.07,3490041.5532,5627288.2677,0.0000
NivPunkt,PL01_Messpunkte,211.48,3490050.3712,5627285.9982,0.0000
NivPunkt,PL01_Messpunkte,210.98,3490043.7192,5627293.4187,0.0000
NivPunkt,PL01_Messpunkte,211.35,3490054.0723,5627296.6864,0.0000
NivPunkt,PL01_Messpunkte,211.09,3490049.0160,5627297.4413,0.0000
NivPunkt,PL01_Messpunkte,210.81,3490052.2755,5627326.5151,0.0000
NivPunkt,PL01_Messpunkte,210.53,3490069.2624,5627351.4212,0.0000
NivPunkt,PL01_Messpunkte,210.32,3490060.4188,5627353.9708,0.0000
NivPunkt,PL01_Messpunkte,210.12,3490060.6804,5627352.7553,0.0000
NivPunkt,PL01_Messpunkte,210.17,3490062.5854,5627358.5586,0.0000
NivPunkt,PL01_Messpunkte,210.47,3490069.8229,5627352.6963,0.0000
NivPunkt,PL01_Messpunkte,210.55,3490068.2969,5627348.1463,0.0000
NivPunkt,PL01_Messpunkte,210.64,3490067.8228,5627346.4083,0.0000
NivPunkt,PL01_Messpunkte,210.30,3490059.7211,5627346.9952,0.0000
NivPunkt,PL01_Messpunkte,210.39,3490059.6014,5627349.0055,0.0000
NivPunkt,PL01_Messpunkte,210.40,3490059.6983,5627350.8284,0.0000
NivPunkt,PL01_Messpunkte,210.49,3490064.1730,5627347.9045,0.0000
NivPunkt,PL01_Messpunkte,210.33,3490071.6438,5627356.2814,0.0000
NivPunkt,PL01_Messpunkte,210.05,3490073.3718,5627365.6248,0.0000
NivPunkt,PL01_Messpunkte,210.13,3490072.5293,5627362.7356,0.0000
NivPunkt,PL01_Messpunkte,209.82,3490065.5510,5627368.1073,0.0000
NivPunkt,PL01_Messpunkte,209.95,3490073.9170,5627367.5451,0.0000
NivPunkt,PL01_Messpunkte,210.22,3490067.7475,5627357.5913,0.0000
NivPunkt,PL01_Messpunkte,209.88,3490064.5936,5627364.8263,0.0000
NivPunkt,PL01_Messpunkte,210.11,3490063.2536,5627360.2166,0.0000
NivPunkt,PL01_Messpunkte,210.29,3490071.1365,5627357.9349,0.0000
NivPunkt,PL01_Messpunkte,210.19,3490066.9017,5627359.4690,0.0000
NivPunkt,PL01_Messpunkte,210.00,3490064.6028,5627363.3800,0.0000
NivPunkt,PL01_Messpunkte,210.20,3490071.9833,5627360.8183,0.0000
NivPunkt,PL01_Messpunkte,210.73,3490058.8358,5627345.6793,0.0000
NivPunkt,PL01_Messpunkte,210.85,3490059.2769,5627330.0888,0.0000
NivPunkt,PL01_Messpunkte,210.87,3490063.8425,5627332.4929,0.0000
NivPunkt,PL01_Messpunkte,210.80,3490052.3682,5627324.8687,0.0000
NivPunkt,PL01_Messpunkte,210.83,3490064.1836,5627333.9264,0.0000
NivPunkt,PL01_Messpunkte,210.78,3490058.0466,5627333.3073,0.0000
NivPunkt,PL01_Messpunkte,210.74,3490053.9225,5627331.2544,0.0000
NivPunkt,PL01_Messpunkte,210.93,3490056.0807,5627325.6803,0.0000
NivPunkt,PL01_Messpunkte,211.12,3490064.1234,5627323.0553,0.0000
NivPunkt,PL01_Messpunkte,210.95,3490062.6070,5627327.1099,0.0000
NivPunkt,PL01_Messpunkte,210.76,3490053.9885,5627329.5991,0.0000
NivPunkt,PL01_Messpunkte,210.91,3490062.4849,5627328.9137,0.0000
NivPunkt,PL01_Messpunkte,210.75,3490063.1014,5627337.3674,0.0000
NivPunkt,PL01_Messpunkte,210.75,3490066.8478,5627341.6674,0.0000
NivPunkt,PL01_Messpunkte,210.61,3490056.8235,5627341.3049,0.0000
NivPunkt,PL01_Messpunkte,210.58,3490058.2170,5627343.0621,0.0000
NivPunkt,PL01_Messpunkte,210.70,3490066.9654,5627343.5264,0.0000
NivPunkt,PL01_Messpunkte,210.51,3490057.6382,5627344.3699,0.0000
NivPunkt,PL01_Messpunkte,210.67,3490065.7025,5627338.4842,0.0000
NivPunkt,PL01_Messpunkte,210.62,3490056.8816,5627339.5881,0.0000
NivPunkt,PL01_Messpunkte,210.80,3490065.0316,5627336.8073,0.0000
NivPunkt,PL01_Messpunkte,210.67,3490055.3320,5627335.8140,0.0000
NivPunkt,PL01_Messpunkte,210.74,3490058.7289,5627335.5919,0.0000
NivPunkt,PL01_Messpunkte,210.70,3490055.0800,5627334.9925,0.0000
NivPunkt,PL01_Messpunkte,211.90,3490095.6272,5627312.9069,0.0000
NivPunkt,PL01_Messpunkte,211.63,3490087.3632,5627317.9091,0.0000
NivPunkt,PL01_Messpunkte,211.62,3490086.8613,5627318.1360,0.0000
NivPunkt,PL01_Messpunkte,211.66,3490086.1936,5627316.9625,0.0000
NivPunkt,PL01_Messpunkte,211.65,3490088.7383,5627315.6226,0.0000
NivPunkt,PL01_Messpunkte,211.68,3490086.8102,5627316.6877,0.0000
NivPunkt,PL01_Messpunkte,211.62,3490089.0432,5627318.1097,0.0000
NivPunkt,PL01_Messpunkte,210.24,3490090.3034,5627320.1938,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490087.9691,5627320.7440,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490089.6029,5627320.2840,0.0000
NivPunkt,PL01_Messpunkte,211.58,3490087.4097,5627318.7992,0.0000
NivPunkt,PL01_Messpunkte,211.54,3490085.7077,5627319.2796,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490084.5157,5627317.2021,0.0000
NivPunkt,PL01_Messpunkte,209.30,3490095.3033,5627400.7354,0.0000
NivPunkt,PL01_Messpunkte,209.30,3490097.4090,5627402.4073,0.0000
NivPunkt,PL01_Messpunkte,209.35,3490096.4035,5627399.0189,0.0000
NivPunkt,PL01_Messpunkte,210.19,3490081.5311,5627361.1182,0.0000
NivPunkt,PL01_Messpunkte,209.21,3490092.4265,5627400.7021,0.0000
NivPunkt,PL01_Messpunkte,209.10,3490093.8511,5627403.5564,0.0000
NivPunkt,PL01_Messpunkte,208.85,3490094.9243,5627407.0223,0.0000
NivPunkt,PL01_Messpunkte,208.82,3490094.4265,5627407.7016,0.0000
NivPunkt,PL01_Messpunkte,209.88,3490093.1497,5627406.3150,0.0000
NivPunkt,PL01_Messpunkte,209.13,3490096.1089,5627404.9008,0.0000
NivPunkt,PL01_Messpunkte,208.97,3490094.4655,5627405.8534,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490086.6401,5627321.0818,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490093.6402,5627326.2176,0.0000
NivPunkt,PL01_Messpunkte,211.31,3490091.5089,5627326.9237,0.0000
NivPunkt,PL01_Messpunkte,211.01,3490102.6414,5627355.0555,0.0000
NivPunkt,PL01_Messpunkte,211.01,3490105.1430,5627356.4228,0.0000
NivPunkt,PL01_Messpunkte,211.08,3490106.4868,5627353.9327,0.0000
NivPunkt,PL01_Messpunkte,211.27,3490090.3478,5627330.2439,0.0000
NivPunkt,PL01_Messpunkte,211.22,3490094.2630,5627336.7057,0.0000
NivPunkt,PL01_Messpunkte,211.42,3490098.0576,5627337.6860,0.0000
NivPunkt,PL01_Messpunkte,211.37,3490096.1915,5627333.4548,0.0000
NivPunkt,PL01_Messpunkte,211.35,3490095.1404,5627331.6403,0.0000
NivPunkt,PL01_Messpunkte,211.27,3490093.5916,5627332.3884,0.0000
NivPunkt,PL01_Messpunkte,211.01,3490107.6034,5627357.7718,0.0000
NivPunkt,PL01_Messpunkte,210.15,3490087.9869,5627323.4328,0.0000
NivPunkt,PL01_Messpunkte,210.12,3490091.6842,5627324.8461,0.0000
NivPunkt,PL01_Messpunkte,210.15,3490091.0071,5627322.5377,0.0000
NivPunkt,PL01_Messpunkte,210.22,3490086.9365,5627321.1696,0.0000
NivPunkt,PL01_Messpunkte,210.21,3490088.7891,5627321.6921,0.0000
NivPunkt,PL01_Messpunkte,210.13,3490089.2832,5627324.6326,0.0000
NivPunkt,PL01_Messpunkte,210.85,3490100.8913,5627359.7521,0.0000
NivPunkt,PL01_Messpunkte,210.97,3490104.7219,5627358.6221,0.0000
NivPunkt,PL01_Messpunkte,210.83,3490100.3327,5627357.7976,0.0000
NivPunkt,PL01_Messpunkte,210.11,3490088.7779,5627324.8332,0.0000
NivPunkt,PL01_Messpunkte,211.09,3490099.1305,5627354.1015,0.0000
NivPunkt,PL01_Messpunkte,210.22,3490082.6075,5627360.7993,0.0000
NivPunkt,PL01_Messpunkte,210.66,3490093.2007,5627361.9492,0.0000
NivPunkt,PL01_Messpunkte,210.52,3490091.2622,5627362.5170,0.0000
NivPunkt,PL01_Messpunkte,210.73,3490095.1049,5627361.3918,0.0000
NivPunkt,PL01_Messpunkte,210.41,3490089.0361,5627367.3286,0.0000
NivPunkt,PL01_Messpunkte,210.48,3490089.3449,5627363.0742,0.0000
NivPunkt,PL01_Messpunkte,210.76,3490094.0852,5627359.6124,0.0000
NivPunkt,PL01_Messpunkte,210.83,3490094.9598,5627357.2818,0.0000
NivPunkt,PL01_Messpunkte,210.91,3490097.2934,5627354.5173,0.0000
NivPunkt,PL01_Messpunkte,210.96,3490097.8510,5627356.4541,0.0000
NivPunkt,PL01_Messpunkte,210.83,3490096.4823,5627358.9146,0.0000
NivPunkt,PL01_Messpunkte,210.83,3490098.4120,5627358.3691,0.0000
NivPunkt,PL01_Messpunkte,210.46,3490091.0616,5627366.8613,0.0000
NivPunkt,PL01_Messpunkte,210.15,3490093.2200,5627376.5215,0.0000
NivPunkt,PL01_Messpunkte,210.10,3490092.0735,5627377.1199,0.0000
NivPunkt,PL01_Messpunkte,209.30,3490085.9783,5627395.2742,0.0000
NivPunkt,PL01_Messpunkte,209.28,3490089.3378,5627397.2321,0.0000
NivPunkt,PL01_Messpunkte,209.34,3490087.3926,5627396.4607,0.0000
NivPunkt,PL01_Messpunkte,210.05,3490090.0160,5627377.2596,0.0000
NivPunkt,PL01_Messpunkte,210.27,3490089.7273,5627370.8116,0.0000
NivPunkt,PL01_Messpunkte,210.47,3490092.3845,5627366.7665,0.0000
NivPunkt,PL01_Messpunkte,210.44,3490093.2626,5627369.9354,0.0000
NivPunkt,PL01_Messpunkte,210.38,3490092.5364,5627370.8527,0.0000
NivPunkt,PL01_Messpunkte,210.28,3490089.4411,5627371.6253,0.0000
NivPunkt,PL01_Messpunkte,210.91,3490095.3581,5627355.0871,0.0000
NivPunkt,PL01_Messpunkte,210.31,3490084.2958,5627358.2794,0.0000
NivPunkt,PL01_Messpunkte,210.31,3490083.3630,5627358.5354,0.0000
NivPunkt,PL01_Messpunkte,210.36,3490082.7843,5627357.4405,0.0000
NivPunkt,PL01_Messpunkte,210.39,3490085.1879,5627356.3897,0.0000
NivPunkt,PL01_Messpunkte,210.34,3490082.9363,5627357.1079,0.0000
NivPunkt,PL01_Messpunkte,210.28,3490082.8699,5627358.7036,0.0000
NivPunkt,PL01_Messpunkte,210.39,3490086.1858,5627359.7739,0.0000
NivPunkt,PL01_Messpunkte,210.25,3490083.9199,5627360.4127,0.0000
NivPunkt,PL01_Messpunkte,210.23,3490080.9559,5627359.2618,0.0000
NivPunkt,PL01_Messpunkte,210.26,3490082.5516,5627359.2318,0.0000
NivPunkt,PL01_Messpunkte,210.26,3490082.1429,5627359.1287,0.0000
NivPunkt,PL01_Messpunkte,210.40,3490084.7003,5627356.1116,0.0000
NivPunkt,PL01_Messpunkte,210.31,3490080.1248,5627356.3683,0.0000
NivPunkt,PL01_Messpunkte,210.34,3490081.4495,5627355.4171,0.0000
NivPunkt,PL01_Messpunkte,210.88,3490092.4575,5627355.9324,0.0000
NivPunkt,PL01_Messpunkte,210.72,3490092.0617,5627358.1097,0.0000
NivPunkt,PL01_Messpunkte,210.60,3490090.1353,5627358.6684,0.0000
NivPunkt,PL01_Messpunkte,210.37,3490080.3929,5627355.0620,0.0000
NivPunkt,PL01_Messpunkte,210.42,3490084.8382,5627354.9936,0.0000
NivPunkt,PL01_Messpunkte,210.43,3490083.9484,5627355.2457,0.0000
NivPunkt,PL01_Messpunkte,210.37,3490082.4649,5627355.6944,0.0000
NivPunkt,PL01_Messpunkte,210.41,3490081.9002,5627353.8193,0.0000
NivPunkt,PL01_Messpunkte,210.44,3490084.2084,5627353.1605,0.0000
NivPunkt,PL01_Messpunkte,211.49,3490074.4708,5627313.7218,0.0000
NivPunkt,PL01_Messpunkte,211.46,3490072.9398,5627313.4199,0.0000
NivPunkt,PL01_Messpunkte,211.57,3490075.2560,5627313.0334,0.0000
NivPunkt,PL01_Messpunkte,211.57,3490072.8575,5627311.6505,0.0000
NivPunkt,PL01_Messpunkte,211.52,3490073.8837,5627313.3031,0.0000
NivPunkt,PL01_Messpunkte,211.40,3490073.6680,5627315.3139,0.0000
NivPunkt,PL01_Messpunkte,211.57,3490075.6085,5627313.8404,0.0000
NivPunkt,PL01_Messpunkte,211.50,3490074.5699,5627314.2595,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490078.1970,5627313.0325,0.0000
NivPunkt,PL01_Messpunkte,211.47,3490075.8759,5627314.8334,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490078.6656,5627313.7096,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490072.1492,5627310.8803,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490072.4843,5627321.2633,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490071.8529,5627322.4804,0.0000
NivPunkt,PL01_Messpunkte,211.27,3490072.4004,5627321.0872,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490069.6841,5627322.5939,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490071.5978,5627321.4713,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490070.6256,5627323.4587,0.0000
NivPunkt,PL01_Messpunkte,211.65,3490075.8854,5627309.4242,0.0000
NivPunkt,PL01_Messpunkte,211.69,3490077.7908,5627309.3999,0.0000
NivPunkt,PL01_Messpunkte,211.61,3490078.2947,5627311.1454,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490070.9639,5627305.6814,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490069.7440,5627305.9713,0.0000
NivPunkt,PL01_Messpunkte,211.49,3490069.7225,5627310.2667,0.0000
NivPunkt,PL01_Messpunkte,211.84,3490103.2673,5627321.1367,0.0000
NivPunkt,PL01_Messpunkte,211.77,3490100.1301,5627321.6862,0.0000
NivPunkt,PL01_Messpunkte,211.79,3490103.9409,5627328.0674,0.0000
NivPunkt,PL01_Messpunkte,211.70,3490104.1601,5627333.3849,0.0000
NivPunkt,PL01_Messpunkte,211.58,3490101.4144,5627334.0221,0.0000
NivPunkt,PL01_Messpunkte,211.75,3490098.2441,5627321.0193,0.0000
NivPunkt,PL01_Messpunkte,211.80,3490093.5213,5627314.1077,0.0000
NivPunkt,PL01_Messpunkte,211.91,3490097.1101,5627312.9501,0.0000
NivPunkt,PL01_Messpunkte,211.76,3490094.9920,5627316.3979,0.0000
NivPunkt,PL01_Messpunkte,211.61,3490096.0616,5627321.5393,0.0000
NivPunkt,PL01_Messpunkte,211.68,3490097.5344,5627315.9355,0.0000
NivPunkt,PL01_Messpunkte,211.82,3490108.5949,5627332.3191,0.0000
NivPunkt,PL01_Messpunkte,211.28,3490113.0748,5627345.6938,0.0000
NivPunkt,PL01_Messpunkte,211.26,3490110.7467,5627347.0636,0.0000
NivPunkt,PL01_Messpunkte,211.52,3490069.1502,5627308.2662,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490071.3702,5627309.3113,0.0000
NivPunkt,PL01_Messpunkte,211.49,3490067.4856,5627308.3553,0.0000
NivPunkt,PL01_Messpunkte,211.31,3490108.1601,5627345.0929,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490108.5908,5627336.0903,0.0000
NivPunkt,PL01_Messpunkte,211.54,3490106.2281,5627336.7986,0.0000
NivPunkt,PL01_Messpunkte,211.54,3490108.1124,5627337.8249,0.0000
NivPunkt,PL01_Messpunkte,211.40,3490109.5107,5627342.8759,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490110.3870,5627339.5834,0.0000
NivPunkt,PL01_Messpunkte,211.26,3490070.4596,5627321.1159,0.0000
NivPunkt,PL01_Messpunkte,210.72,3490084.9332,5627342.2200,0.0000
NivPunkt,PL01_Messpunkte,210.70,3490084.8935,5627342.8354,0.0000
NivPunkt,PL01_Messpunkte,210.71,3490085.7401,5627340.6169,0.0000
NivPunkt,PL01_Messpunkte,211.09,3490100.5792,5627351.4800,0.0000
NivPunkt,PL01_Messpunkte,211.21,3490102.4567,5627348.5997,0.0000
NivPunkt,PL01_Messpunkte,210.65,3490084.5435,5627343.9597,0.0000
NivPunkt,PL01_Messpunkte,211.09,3490090.6869,5627338.8499,0.0000
NivPunkt,PL01_Messpunkte,211.14,3490090.7597,5627338.0251,0.0000
NivPunkt,PL01_Messpunkte,211.13,3490092.5082,5627338.2677,0.0000
NivPunkt,PL01_Messpunkte,210.70,3490086.6364,5627344.0046,0.0000
NivPunkt,PL01_Messpunkte,210.75,3490082.6675,5627340.8861,0.0000
NivPunkt,PL01_Messpunkte,211.15,3490102.4908,5627350.9400,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490098.3155,5627343.8000,0.0000
NivPunkt,PL01_Messpunkte,211.15,3490096.5867,5627344.2950,0.0000
NivPunkt,PL01_Messpunkte,211.29,3490098.7627,5627341.6041,0.0000
NivPunkt,PL01_Messpunkte,211.35,3490102.1518,5627342.6815,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490100.2313,5627343.2408,0.0000
NivPunkt,PL01_Messpunkte,211.10,3490097.5269,5627348.1843,0.0000
NivPunkt,PL01_Messpunkte,211.12,3490099.4534,5627347.6466,0.0000
NivPunkt,PL01_Messpunkte,211.22,3490104.4013,5627350.3783,0.0000
NivPunkt,PL01_Messpunkte,211.17,3490101.3661,5627347.0982,0.0000
NivPunkt,PL01_Messpunkte,211.23,3490099.8363,5627345.4491,0.0000
NivPunkt,PL01_Messpunkte,211.24,3490103.2872,5627346.5409,0.0000
NivPunkt,PL01_Messpunkte,211.17,3490092.4169,5627337.7624,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490079.0524,5627334.6996,0.0000
NivPunkt,PL01_Messpunkte,211.04,3490078.1624,5627336.1926,0.0000
NivPunkt,PL01_Messpunkte,211.04,3490077.1811,5627334.3680,0.0000
NivPunkt,PL01_Messpunkte,211.63,3490077.0255,5627311.2517,0.0000
NivPunkt,PL01_Messpunkte,211.60,3490074.1030,5627310.5013,0.0000
NivPunkt,PL01_Messpunkte,211.00,3490078.0636,5627337.3319,0.0000
NivPunkt,PL01_Messpunkte,211.31,3490069.0779,5627318.4603,0.0000
NivPunkt,PL01_Messpunkte,211.30,3490071.2927,5627319.6976,0.0000
NivPunkt,PL01_Messpunkte,211.28,3490068.8300,5627320.0344,0.0000
NivPunkt,PL01_Messpunkte,211.25,3490068.5114,5627321.5907,0.0000
NivPunkt,PL01_Messpunkte,211.18,3490068.0244,5627321.1083,0.0000
NivPunkt,PL01_Messpunkte,211.53,3490073.8910,5627313.4473,0.0000
NivPunkt,PL01_Messpunkte,211.04,3490081.9137,5627335.3411,0.0000
NivPunkt,PL01_Messpunkte,211.07,3490082.7010,5627334.8037,0.0000
NivPunkt,PL01_Messpunkte,211.02,3490082.5354,5627336.3414,0.0000
NivPunkt,PL01_Messpunkte,211.14,3490091.3826,5627338.1512,0.0000
NivPunkt,PL01_Messpunkte,211.00,3490081.8195,5627337.1397,0.0000
NivPunkt,PL01_Messpunkte,211.11,3490083.1752,5627333.9367,0.0000
NivPunkt,PL01_Messpunkte,211.61,3490075.4166,5627312.3914,0.0000
NivPunkt,PL01_Messpunkte,211.55,3490076.5724,5627314.1195,0.0000
NivPunkt,PL01_Messpunkte,211.06,3490080.6932,5627333.2992,0.0000
NivPunkt,PL01_Messpunkte,211.10,3490082.4686,5627333.3057,0.0000
NivPunkt,PL01_Messpunkte,211.14,3490083.5747,5627332.4629,0.0000
ProfilNr,PL01_ProfilNr,26/3,3490056.2955,5627329.1726,0.0000
ProfilNr,PL01_ProfilNr,26/2,3490053.4767,5627328.2738,0.0000
ProfilNr,PL01_ProfilNr,26/4,3490057.9110,5627329.6626,0.0000
ProfilNr,PL01_ProfilNr,38/1,3490083.4942,5627397.0574,0.0000
ProfilNr,PL01_ProfilNr,26/5,3490059.0758,5627330.0065,0.0000
ProfilNr,PL01_ProfilNr,26/1,3490052.5219,5627327.9731,0.0000
ProfilNr,PL01_ProfilNr,32/1,3490075.1858,5627400.7964,0.0000
ProfilNr,PL01_ProfilNr,31/49/2,3490077.3885,5627396.8158,0.0000
ProfilNr,PL01_ProfilNr,32/2,3490076.6263,5627400.4161,0.0000
ProfilNr,PL01_ProfilNr,32/4,3490076.9097,5627401.4447,0.0000
